"","id","original_title","title","original_language","overview","tagline","release_date","poster_path","popularity","vote_count","vote_average","budget","revenue","runtime","status","adult","backdrop_path","genre_names","collection","collection_name"
"152",167032,"Curse of Chucky","Curse of Chucky","en","After the passing of her mother, Nica Pierce, a young woman in a wheelchair, is forced to deal with her sister, brother-in-law, niece and their nanny as they say their goodbyes to mother. But when people start turning up dead, Nica discovers the culprit might be a strange doll she received a few days earlier.","Fear has a new home.",2013-10-04,"/x9DzkDWp8O82Wzxk6otuD9bce9a.jpg",82.858,1280,5.9,5e+06,3800000,97,"Released",FALSE,"/h9pt74NuKn0z5L3RPv3VbCzxGcS.jpg","Horror, Thriller",10455,"Child's Play Collection"
"153",533642,"Child's Play","Child's Play","en","Karen, a single mother, gifts her son Andy a Buddi doll for his birthday, unaware of its more sinister nature. A contemporary re-imagining of the 1988 horror classic.","More than a toy... he's your best friend.",2019-06-19,"/rpS7ROczWulqfaXG2klYapULXKm.jpg",82.168,1608,6,1e+07,44902237,90,"Released",FALSE,"/vHse4QK31Vc3X7BKKU5GOQhYxv6.jpg","Horror",NA,NA
"154",576845,"Last Night in Soho","Last Night in Soho","en","A young girl, passionate about fashion design, is mysteriously able to enter the 1960s where she encounters her idol, a dazzling wannabe singer. But 1960s London is not what it seems, and time seems to be falling apart with shady consequences.","When the past lets you in, the truth will come out.",2021-10-21,"/9BzKsxBZNlqyGSpvPFqK9kTJSPV.jpg",81.785,2031,7.5,4.3e+07,22957625,117,"Released",FALSE,"/7OcRErUXXdAVAHg6y5cjn56ivtu.jpg","Fantasy, Horror, Mystery, Thriller",NA,NA
"155",158015,"The Purge","The Purge","en","Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.","One night a year, all crime is legal.",2013-05-31,"/x6hwbnR2nGacSzljqYaXY25w1Me.jpg",81.585,7386,6.3,3e+06,89328627,86,"Released",FALSE,"/9J3HHP3kQ5ZStyirJyWPWtvvrHY.jpg","Horror, Science Fiction, Thriller",256322,"The Purge Collection"
"156",396422,"Annabelle: Creation","Annabelle: Creation","en","Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.","You don't know the real story",2017-08-03,"/snYI6TDLkB8wL7SHFyBV6qkJuPx.jpg",81.021,4859,6.6,1.5e+07,306515884,110,"Released",FALSE,"/o8u0NyEigCEaZHBdCYTRfXR8U4i.jpg","Horror, Mystery, Thriller",402074,"Annabelle Collection"
"157",754934,"Son","Son","en","When a young boy contracts a mysterious illness, his mother must decide how far she will go to protect him from terrifying forces in her past.","You can't outrun a family secret.",2021-03-18,"/4fl6EdtMp6p0RKJgESdFti1J3dC.jpg",80.972,206,6,0,0,98,"Released",FALSE,"/ele7aCoLBYKagh3LSS6qGTGdyCi.jpg","Horror, Thriller",NA,NA
"158",786300,"Tentacles","Tentacles","en","A young Los Angeles couple Tara and Sam fall head over heels into a new romance, entwining their lives—until their intimacy transforms into something terrifying.","How well do you know the one you love?",2021-02-12,"/rRfcH0jg9X8czKJhXCnny45NSWt.jpg",78.121,90,6.2,0,0,84,"Released",FALSE,"/iID0at69rWzZOIarUIFrfDOFJA.jpg","Horror, Romance",NA,NA
"159",57084,"Satánico pandemonium: la sexorcista","Satanic Pandemonium","es","Sister Maria is known in the convent for her good works and charity, but, in the secret depths of her sexual fantasies, she is tormented by visions of another world - a world where her forbidden passions are allowed to run free. In this world Satan is her master. As her acts of violence and blasphemy mount, Maria realizes that she has been chosen by the Devil to destroy the convent and lead her sister nuns into hell!","From bride of Christ to slave of Satan!",1975-06-26,"/k6LZn3greNmaYhySVnwUkkDmlpo.jpg",77.918,55,6.6,0,0,89,"Released",FALSE,"/xAX7sJncIG9ZS8mgbjlw3sildpO.jpg","Horror, Mystery, Thriller",NA,NA
"16",755566,"Day Shift","Day Shift","en","An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.","Some jobs really go for the throat.",2022-08-10,"/bI7lGR5HuYlENlp11brKUAaPHuO.jpg",449.683,1129,6.9,0,0,113,"Released",FALSE,"/5L6RPHHUFlsliTqKRmUxFnIkXpR.jpg","Action, Comedy, Fantasy, Horror",NA,NA
"160",636879,"A Nun's Curse","A Nun's Curse","en","A group of travelers are forced to seek shelter inside an abandoned jail where a notorious nun named Sister Monday had once been assigned and was suspected of murdering prisoners.","She will PREY for you!",2020-05-12,"/eutNRwSguV0NCx7BNAXOibWzjP6.jpg",77.424,93,6.2,0,0,73,"Released",FALSE,"/edXuLjxjYu1SkyMHd55hRasME8b.jpg","Horror",NA,NA
"161",6537,"El orfanato","The Orphanage","es","A woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. Before long, her son starts to communicate with a new invisible friend.","A tale of love.  A story of horror.",2007-05-20,"/vIpi1KtHLXUOfSVC2m6MqpjSPgL.jpg",76.355,2442,7.2,3400000,78638987,105,"Released",FALSE,"/ljDBlVJXicjh3TwsECxQwY6Ts3l.jpg","Drama, Horror, Thriller",NA,NA
"162",607383,"Aquaslash","Aquaslash","en","To celebrate their graduation, the teenagers from Valley Hills High School have organized an ’80s-themed party at the old Wet Valley water park. Things turn gruesome when it's revealed that a mysterious maniac has inserted giant razor blades into one of the water slides. The water park thus becomes the backdrop for a bloodbath (literally), and everyone is a suspect...","Blood is slicker than water",2019-07-29,"/wB8qqLIaYDkYEnjbS5hAJiTuYU6.jpg",75.81,124,4.2,0,0,72,"Released",FALSE,"/eqVgQwv8HfDN2tv4XWhqW5GryV4.jpg","Comedy, Horror",NA,NA
"163",60304,"Hansel & Gretel: Witch Hunters","Hansel & Gretel: Witch Hunters","en","After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.","Classic tale. New twist.",2013-01-17,"/j343Rpj3WeNvP0SV80zveve70io.jpg",75.4,6015,6,5e+07,226349749,88,"Released",FALSE,"/mJSe5dxKu8Sq0GfdjdWVqdGvzfV.jpg","Action, Fantasy, Horror",NA,NA
"164",751237,"Umma","Umma","en","Amanda and her daughter live a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother.","A mother’s love never dies.",2022-03-18,"/moLnqJmZ00i2opS0bzCVcaGC0iI.jpg",74.957,162,5.6,0,2118582,83,"Released",FALSE,"/8DHvtmF15wGwkMOW3nqZmpEzEaq.jpg","Horror, Mystery",NA,NA
"165",565,"The Ring","The Ring","en","Rachel Keller is a journalist investigating a videotape that may have killed four teenagers. There is an urban legend about this tape: the viewer will die seven days after watching it. Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring so she can save herself and her son.","Before you die, you see…",2002-10-18,"/e2t5CKMox7tjv3iD3Ko7NdFa5lJ.jpg",73.898,5208,6.6,4.8e+07,249348933,115,"Released",FALSE,"/6TBaTZCq0FdjrXcj9mKdHGpcr2D.jpg","Horror, Mystery",14563,"The Ring Collection"
"166",55779,"Final Destination 5","Final Destination 5","en","In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.","We all share a common destination.",2011-08-12,"/Akx1Po4ZLetOWfYJhQf75tbhTtK.jpg",73.733,2809,6.1,4.7e+07,157887643,92,"Released",FALSE,"/5cG2XcylxUIclQsGPBKTtfoqcBV.jpg","Horror, Mystery",8864,"Final Destination Collection"
"167",126889,"Alien: Covenant","Alien: Covenant","en","Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.","The path to paradise begins in hell.",2017-05-09,"/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg",73.672,7298,6.1,9.7e+07,240891763,122,"Released",FALSE,"/6jajFcaY2YsfGQstJ5HaqZNVseX.jpg","Horror, Mystery, Science Fiction",135416,"Prometheus Collection"
"168",49018,"Insidious","Insidious","en","A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.","It's not the House that's Haunted.",2010-09-13,"/tmlDFIUpGRKiuWm9Ixc6CYDk4y0.jpg",73.643,5689,6.9,1500000,97009150,103,"Released",FALSE,"/bylGn5OC2h3BWfGLYFtIcxlYxLy.jpg","Horror, Thriller",228446,"Insidious Collection"
"169",440,"Aliens vs Predator: Requiem","Aliens vs Predator: Requiem","en","The iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever—in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms—the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.","The Last Place On Earth We Want To Be Is In The Middle",2007-12-25,"/jCyJN1vj8jqJJ0vNw4hDH2KlySO.jpg",73.039,2334,5.1,4e+07,130290885,94,"Released",FALSE,"/ezIpXeWRd43inL5AOaaBbT4jaf2.jpg","Action, Fantasy, Horror, Science Fiction, Thriller",115762,"AVP Collection"
"17",896448,"Beneath the Surface","Beneath the Surface","en","A young woman survives a great white shark attack, whilst on a family boating vacation, however soon realizes the nightmare is far from over. Those around her can not be trusted, and she must face her demons, if she is to step back in the water.","Prey you will make it out alive!",2022-04-01,"/xXE9IDEFiye0zNzmnT0eUDbGyVI.jpg",412.34,50,6.9,0,0,93,"Released",FALSE,"/cetU6lsj5bFCCFTWezGISmYwDAG.jpg","Fantasy, Horror, Mystery, Thriller",NA,NA
"170",227348,"Paranormal Activity: The Marked Ones","Paranormal Activity: The Marked Ones","en","Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.","Once Marked It Is Already Too Late.",2014-01-01,"/4srdg5SoxREXha5kibwZBvsqNtV.jpg",73.028,1235,5.4,5e+06,86362372,84,"Released",FALSE,"/eAISoFMi29BVBKH1VRpne4mJ26K.jpg","Horror, Thriller",41437,"Paranormal Activity Collection"
"171",257445,"Goosebumps","Goosebumps","en","After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real monsters from their manuscripts and they begin to terrorize the town, it’s suddenly up to Stine, Zach and Hannah to get all of them back in the books where they belong.","The stories are alive.",2015-08-05,"/aeZT9pqEgrmXOGdESFkAuVjX6kw.jpg",72.726,3302,6.3,5.8e+07,158162788,103,"Released",FALSE,"/6mPe4rBHzDMal2oL6hVgOBkaHz9.jpg","Adventure, Comedy, Horror",508783,"Goosebumps Collection"
"172",6466,"Freddy vs. Jason","Freddy vs. Jason","en","In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger devises a plan to manipulate un-dead mass murderer Jason Voorhees  into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out.","Evil will battle evil.",2003-08-15,"/vu7JlJMfh0qnBSbaK4c0HmPI4Gq.jpg",72.488,2084,6,3e+07,116643421,97,"Released",FALSE,"/354jbHJ51IKlLqQfnZtrZEkWxdY.jpg","Horror",9735,"Friday the 13th Collection"
"173",874924,"Smile","Smile","en","After continuous torment by his father, a young boy begins his transformation into one of the most infamous comic book villains of all time.",NA,2013-12-01,"/6GRUHJI9JbZNMDhTWuYQdJEabAL.jpg",72.103,0,0,10000,0,24,"Released",FALSE,NA,"Horror, Thriller",NA,NA
"174",23827,"Paranormal Activity","Paranormal Activity","en","After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.  Followed by five terrifying installments in the franchise, this is the original found-footage shocker that started it all.","What Happens When You Sleep?",2007-09-14,"/1bjA7de4O0NhMsaOqwvrecophUs.jpg",71.944,4309,6,215000,194183034,85,"Released",FALSE,"/hxFjtYQ1YuAAGeK13yHE2ylu5gM.jpg","Horror, Mystery",41437,"Paranormal Activity Collection"
"175",740925,"No One Gets Out Alive","No One Gets Out Alive","en","An immigrant in search of the American dream is forced to take a room in a boarding house and soon finds herself in a nightmare from which she can't escape.","Don’t try to leave. It’ll only make things worse.",2021-09-29,"/bZUostLcCZYgcuBuAjmuSkBggiQ.jpg",71.919,459,6,0,0,85,"Released",FALSE,"/yO2LFaO62SoM1ZuOq26hWLF1TQ4.jpg","Horror, Mystery, Thriller",NA,NA
"176",7342,"Carrie","Carrie","en","Carrie White is a lonely and painfully shy teenage girl with telekinetic powers who is slowly pushed to the edge of insanity by frequent bullying from both classmates at her school, and her own religious, but abusive, mother.","If only they knew she had the power",2002-11-04,"/knjeEeeyIwDkUtZwDfJOcUIuNdB.jpg",71.769,379,6.1,0,0,132,"Released",FALSE,"/8z5qtVE2N3AuA3bmvIQsI10Wjg8.jpg","Drama, Horror, TV Movie",NA,NA
"177",590995,"The Craft: Legacy","The Craft: Legacy","en","An eclectic foursome of aspiring teenage witches get more than they bargained for as they lean into their newfound powers.","Let the ritual begin",2020-10-28,"/lhMIra0pqWNuD6CIXoTmGwZ0EBS.jpg",71.202,615,6.3,0,0,94,"Released",FALSE,"/lIE7kfdLBRd0KENNtOaIqPPWNqh.jpg","Drama, Fantasy, Horror",758369,"The Craft Collection"
"178",23202,"Trick 'r Treat","Trick 'r Treat","en","Four interwoven stories that occur on Halloween: an everyday high school principal has a secret life as a serial killer; a college virgin might have just met the one guy for her; a group of teenagers pull a mean prank, and a bitter old recluse receives an uninvited guest.","Poison, Drowning, Claw, Or Knife. So Many Ways To Take A Life.",2007-10-26,"/w0nmol4g7n6MFfhfphV7GzHHYjB.jpg",70.923,1457,7,1.2e+07,0,82,"Released",FALSE,"/s4DoJFeK5RGBuhDxhKkBzAuAKKv.jpg","Horror",NA,NA
"179",10781,"The Texas Chainsaw Massacre: The Beginning","The Texas Chainsaw Massacre: The Beginning","en","Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.","What you know about fear... doesn't even come close.",2006-10-05,"/opp8YKQB2rEcLZPBBG39H2r8MUS.jpg",69.979,1445,6.1,1.6e+07,107363905,91,"Released",FALSE,"/lTGOQk29RDqsNzD2v25dB0Rm9Jn.jpg","Horror, Thriller",425175,"Texas Chainsaw (Reboot) Collection"
"18",629015,"Shut In","Shut In","en","A young single mother is held captive along with her two children by a violent ex and must plot their escape before it’s too late.","The will to live is found within.",2022-03-24,"/b5ug4LyLQFeR6azAJyIPBQz5ur9.jpg",399.436,224,7.2,0,304106,90,"Released",FALSE,"/ufagam4FwlIcgPqJlr21EshNkNd.jpg","Horror, Thriller",NA,NA
